         1510191 function calls (1488920 primitive calls) in 19.089 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      675    0.005    0.000    0.254    0.000 artist.py:252(get_tightbbox)
      363    0.005    0.000    0.006    0.000 stride_tricks.py:185(_broadcast_shape)
       35    0.005    0.000    0.005    0.000 {built-in method posix.listdir}
     2181    0.005    0.000    0.018    0.000 {method 'all' of 'numpy.ndarray' objects}
      641    0.005    0.000    0.058    0.000 inspect.py:2198(_signature_from_callable)
     1784    0.005    0.000    0.007    0.000 transforms.py:377(intervalx)
      219    0.005    0.000    0.057    0.000 _base.py:3159(set_xlim)
     5067    0.005    0.000    0.005    0.000 {method 'strip' of 'str' objects}
      308    0.005    0.000    0.010    0.000 functools.py:37(update_wrapper)
      566    0.005    0.000    0.016    0.000 <frozen importlib._bootstrap_external>:271(cache_from_source)
      876    0.005    0.000    0.028    0.000 _base.py:3141(_validate_converted_limits)
     2097    0.005    0.000    0.007    0.000 artist.py:356(get_transform)
     1614    0.005    0.000    0.126    0.000 artist.py:1302(is_alias)
     1407    0.005    0.000    0.018    0.000 units.py:121(is_numlike)
      217    0.005    0.000    0.162    0.001 _base.py:363(_plot_args)
      365    0.005    0.000    0.012    0.000 shape_base.py:599(column_stack)
      219    0.005    0.000    0.055    0.000 _base.py:3538(set_ylim)
      902    0.005    0.000    0.025    0.000 transforms.py:2470(composite_transform_factory)
     1969    0.005    0.000    0.005    0.000 {built-in method matplotlib._path.affine_transform}
     5260    0.005    0.000    0.005    0.000 transforms.py:1722(get_affine)
     1867    0.005    0.000    0.007    0.000 transforms.py:386(intervaly)
     1220    0.005    0.000    0.018    0.000 text.py:809(get_unitless_position)
      604    0.005    0.000    0.020    0.000 backend_bases.py:718(__init__)
      376    0.005    0.000    0.013    0.000 colors.py:185(_to_rgba_no_colorcycle)
     1161    0.005    0.000    0.007    0.000 markers.py:258(__bool__)
     3095    0.005    0.000    0.005    0.000 {built-in method __new__ of type object at 0x7f107a0703c0}
  926/318    0.005    0.000    0.007    0.000 sre_parse.py:174(getwidth)
      218    0.005    0.000    0.005    0.000 _base.py:2414(<listcomp>)
        2    0.005    0.002    0.005    0.002 backend_agg.py:80(__init__)
      408    0.005    0.000    0.113    0.000 artist.py:1224(get_valid_values)
      231    0.005    0.000    0.089    0.000 artist.py:692(set_clip_path)
      331    0.005    0.000    0.021    0.000 <frozen importlib._bootstrap>:504(_init_module_attrs)
      635    0.005    0.000    0.028    0.000 text.py:823(get_prop_tup)
     1338    0.005    0.000    0.006    0.000 getlimits.py:365(__new__)
     2548    0.004    0.000    0.006    0.000 inspect.py:2799(<genexpr>)
       64    0.004    0.000    0.024    0.000 colors.py:681(from_list)
     2192    0.004    0.000    0.004    0.000 {method 'reshape' of 'numpy.ndarray' objects}
    360/2    0.004    0.000    1.338    0.669 <frozen importlib._bootstrap>:978(_find_and_load)
      838    0.004    0.000    0.017    0.000 transforms.py:2299(__init__)
      320    0.004    0.000    0.009    0.000 transforms.py:1914(rotate)
     1825    0.004    0.000    0.010    0.000 lines.py:1282(set_xdata)
2729/1637    0.004    0.000    0.022    0.000 {built-in method builtins.hash}
     3700    0.004    0.000    0.008    0.000 {built-in method builtins.setattr}
       12    0.004    0.000    0.009    0.001 artist.py:1207(<listcomp>)
      219    0.004    0.000    0.021    0.000 font_manager.py:620(__init__)
      217    0.004    0.000    0.915    0.004 _axes.py:1433(plot)
  449/448    0.004    0.000    0.015    0.000 transforms.py:1691(__eq__)
      466    0.004    0.000    0.028    0.000 axis.py:500(update_position)
     3838    0.004    0.000    0.004    0.000 {method 'pop' of 'list' objects}
     3404    0.004    0.000    0.004    0.000 <frozen importlib._bootstrap>:222(_verbose_message)
     1924    0.004    0.000    0.022    0.000 transforms.py:1696(transform)
    316/1    0.004    0.000   19.091   19.091 {built-in method builtins.exec}
     1489    0.004    0.000    0.006    0.000 transforms.py:395(width)
      636    0.004    0.000    0.008    0.000 <frozen importlib._bootstrap>:157(_get_module_lock)
       70    0.004    0.000    0.201    0.003 axis.py:56(__init__)
     4272    0.004    0.000    0.004    0.000 inspect.py:2517(name)
      343    0.004    0.000    0.086    0.000 <frozen importlib._bootstrap_external>:1240(_get_spec)
    332/2    0.004    0.000    1.338    0.669 <frozen importlib._bootstrap>:663(_load_unlocked)
      411    0.004    0.000    0.012    0.000 copy.py:66(copy)
      443    0.004    0.000    0.008    0.000 __init__.py:163(connect)
       12    0.004    0.000    0.099    0.008 artist.py:1196(get_aliases)
     1070    0.004    0.000    0.019    0.000 markers.py:245(_recache)
     3899    0.004    0.000    0.004    0.000 {method 'values' of 'dict' objects}
      861    0.004    0.000    0.005    0.000 contextlib.py:81(__init__)
     2483    0.004    0.000    0.004    0.000 {method 'expandtabs' of 'str' objects}
