         427565 function calls (420731 primitive calls) in 1.623 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
  347/165    0.004    0.000    0.094    0.001 sre_parse.py:417(_parse_sub)
     1673    0.004    0.000    0.005    0.000 sre_parse.py:172(append)
      283    0.003    0.000    0.095    0.000 <frozen importlib._bootstrap_external>:523(_compile_bytecode)
      492    0.003    0.000    0.026    0.000 rcsetup.py:374(validate_color)
     2220    0.003    0.000    0.004    0.000 {built-in method builtins.setattr}
      165    0.003    0.000    0.013    0.000 sre_compile.py:536(_compile_info)
     2189    0.003    0.000    0.004    0.000 sre_parse.py:249(match)
     1608    0.003    0.000    0.003    0.000 {built-in method __new__ of type object at 0x7f7c1e2713c0}
     1562    0.003    0.000    0.004    0.000 inspect.py:158(isfunction)
      963    0.003    0.000    0.003    0.000 {method 'update' of 'dict' objects}
     2295    0.003    0.000    0.004    0.000 enum.py:526(__new__)
     1776    0.003    0.000    0.003    0.000 {method 'match' of 're.Pattern' objects}
       72    0.003    0.000    0.046    0.001 __init__.py:1513(_preprocess_data)
     2037    0.003    0.000    0.003    0.000 {built-in method _imp.release_lock}
      566    0.003    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:62(_path_split)
      330    0.003    0.000    0.007    0.000 <frozen importlib._bootstrap>:318(__exit__)
      325    0.003    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:574(spec_from_file_location)
     1286    0.003    0.000    0.003    0.000 {built-in method _thread.get_ident}
      165    0.003    0.000    0.157    0.001 sre_compile.py:759(compile)
     1040    0.003    0.000    0.004    0.000 <frozen importlib._bootstrap>:859(__exit__)
     2665    0.003    0.000    0.003    0.000 inspect.py:2529(kind)
     1109    0.003    0.000    0.004    0.000 sre_parse.py:286(tell)
  330/327    0.003    0.000    0.162    0.000 <frozen importlib._bootstrap>:576(module_from_spec)
     1200    0.002    0.000    0.002    0.000 {method 'format' of 'str' objects}
    283/1    0.002    0.000    1.615    1.615 <frozen importlib._bootstrap_external>:722(exec_module)
     2037    0.002    0.000    0.002    0.000 {built-in method _imp.acquire_lock}
      410    0.002    0.000    0.005    0.000 copy.py:268(_reconstruct)
     1040    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap>:855(__enter__)
      283    0.002    0.000    0.005    0.000 <frozen importlib._bootstrap_external>:438(_classify_pyc)
      522    0.002    0.000    0.002    0.000 {built-in method numpy.array}
     2448    0.002    0.000    0.002    0.000 {built-in method builtins.callable}
       60    0.002    0.000    0.006    0.000 function_base.py:37(linspace)
      330    0.002    0.000    0.002    0.000 <frozen importlib._bootstrap>:311(__enter__)
      325    0.002    0.000    0.014    0.000 <frozen importlib._bootstrap_external>:369(_get_cached)
      849    0.002    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:51(_r_long)
      408    0.002    0.000    0.005    0.000 artist.py:1309(aliased_name)
      449    0.002    0.000    0.004    0.000 artist.py:1284(_replace_path)
     2133    0.002    0.000    0.002    0.000 {method 'isidentifier' of 'str' objects}
      362    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap>:176(cb)
       11    0.002    0.000    0.253    0.023 artist.py:1332(pprint_setters)
   260/11    0.002    0.000    0.010    0.001 pyparsing.py:1530(_parseNoCache)
   372/33    0.002    0.000    1.001    0.030 {built-in method builtins.__import__}
